frame.time_delta,frame.cap_len,frame.len,mqtt.clientid_len,mqtt.conack.flags.reserved,mqtt.conack.flags.sp,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.len,mqtt.topic_len,connect_gap,publish_gap
9.8e-05,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000143,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000119,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,168.0,63.0,0.0,523.5934388637543
0.000111,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000118,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.8e-05,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,63.0,0.0,-516.6547949314117
0.000138,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1450,1450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,163.0,63.0,0.0,-7.667947053909302
3.4e-05,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000106,677,677,0.0,0.0,0.0,0.0,0.0,171.0,63.0,0.0,6.108824968338013
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.7e-05,83,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.7e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,160.0,64.0,0.0,259.7426700592041
8.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,63.0,0.0,252.184592962265
8.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,160.0,60.5,0.0,-252.0602788925171
0.0018595,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,86,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.7e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001058,1426,1426,0.0,0.0,0.0,0.0,0.0,161.0,63.0,0.0,0.4818508625030517
0.000231,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3e-05,920,920,0.0,0.0,0.0,0.0,0.0,165.0,63.0,0.0,-0.8199529647827148
5.6e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000315,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,62.0,0.0,-265.64336705207825
6.7e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,64.0,0.0,2.052165031433105
0.000691,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,926,926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3e-05,1484,1484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000521,1514,1514,0.0,0.0,0.0,0.0,0.0,163.0,62.0,0.0,4.053986072540283
8.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001573,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,222,222,0.0,0.0,0.0,0.0,0.0,165.0,63.0,0.0,259.6724231243133
0.0018595,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000877,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,64.0,0.0,259.12522292137146
4.5e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,172.0,62.0,0.0,-523.7461969852448
0.000546,160,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7e-05,339,339,0.0,0.0,0.0,0.0,0.0,161.0,63.0,0.0,265.8865668773651
0.0018595,968,968,0.0,0.0,0.0,0.0,0.0,163.0,64.0,0.0,-0.2070608139038086
3.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,160.0,63.0,0.0,-1.219044208526611
6.2e-05,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8e-05,527,527,0.0,0.0,0.0,0.0,0.0,166.0,63.0,0.0,-264.8579158782959
9.5e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9e-05,1514,1514,0.0,1.0,1.0,108.0,0.0,148.0,64.5,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,172.0,62.0,0.0,265.8170108795166
0.000776,328,328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00011,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000123,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,62.0,0.0,256.90354013442993
0.000141,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000596,1252,1252,0.0,0.0,0.0,0.0,0.0,161.0,62.0,0.0,-517.3738059997559
0.0018595,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000107,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000136,1514,1514,0.0,0.0,0.0,0.0,0.0,163.0,62.0,0.0,261.06374502182007
0.000137,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00032,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001232,70,70,0.0,0.0,0.0,0.0,0.0,148.0,60.5,0.0,330.6915109157562
0.000729,192,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000996,1514,1514,0.0,0.0,0.0,0.0,0.0,161.0,63.0,0.0,-77.78383588790894
0.000107,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000137,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000665,1514,1514,0.0,0.0,0.0,0.0,0.0,159.0,63.0,0.0,-253.2977921962738
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000105,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,163.0,63.0,0.0,257.7516121864319
1.9e-05,105,105,37.0,0.0,0.0,0.0,1.0,148.0,0.0,-1.0026770234107971,0.0
0.001107,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000332,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000101,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000255,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000131,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,63.0,0.0,-1.564014196395874
0.0011,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.1e-05,229,229,0.0,0.0,0.0,0.0,0.0,170.0,64.0,0.0,1.454695224761963
2.6e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000117,78,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,157.0,61.0,0.0,-256.85784816741943
0.0018595,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,160.0,63.0,0.0,255.71118903160092
0.000124,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000124,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000152,95,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00125,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000479,78,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000732,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000942,1475,1475,0.0,0.0,0.0,0.0,0.0,164.0,62.0,0.0,-0.1803429126739502
7.8e-05,776,776,0.0,1.0,1.0,97.0,0.0,148.0,64.5,0.0,0.0
0.0018595,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000443,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0001,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7e-05,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,63.0,0.0,-251.648992061615
4.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,63.0,0.0,-6.186858892440796
0.000936,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001176,667,667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000574,1514,1514,0.0,0.0,0.0,0.0,0.0,168.0,63.0,0.0,-264.8794140815735
2.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000682,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,61.0,0.0,523.4592609405518
0.0018595,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000419,254,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.7e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,160.0,63.0,0.0,-516.0315930843353
2.6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000114,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000284,147,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001177,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3e-05,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000167,73,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,329,329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,159.0,64.0,0.0,-6.263449907302856
5.9e-05,1055,1055,0.0,0.0,0.0,0.0,0.0,163.0,63.0,0.0,265.41762804985046
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,156.0,63.0,0.0,-265.6374471187592
9.2e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000119,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,155.0,62.0,0.0,4.744115114212036
0.000322,1514,1514,0.0,0.0,0.0,0.0,0.0,164.0,63.0,0.0,517.8518040180206
0.000373,1514,1514,0.0,0.0,0.0,0.0,0.0,171.0,63.0,0.0,-523.464921951294
4.7e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,164.0,63.0,0.0,270.9537239074707
0.0018595,78,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000277,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,62.0,0.0,-272.05845403671265
0.000345,1514,1514,0.0,0.0,0.0,0.0,0.0,161.0,62.0,0.0,523.6964039802551
0.000116,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,168.0,63.0,0.0,-257.40037083625793
0.000123,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000165,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,64.0,0.0,0.6411378383636475
0.0018595,139,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000573,1514,1514,0.0,0.0,0.0,0.0,0.0,161.0,63.0,0.0,0.8010530471801758
2.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00066,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000274,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,62.0,0.0,-267.3087720870972
9.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,62.0,0.0,524.6436882019043
0.000304,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,163.0,63.0,0.0,-523.2058010101318
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,158.0,63.0,0.0,516.5815718173981
0.0018595,72,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,64.0,0.0,-251.12780499458316
6e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00019,1514,1514,0.0,0.0,0.0,0.0,0.0,172.0,64.0,0.0,0.2512741088867187
8.7e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000125,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000111,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.7e-05,943,943,0.0,0.0,0.0,0.0,0.0,162.0,63.0,0.0,-1.6803250312805176
0.001225,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,164.0,63.0,0.0,-264.48666501045227
7.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,169.0,64.0,0.0,-0.602747917175293
4.7e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,160.0,63.0,0.0,7.654359817504883
0.001468,194,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000135,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000739,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,160.0,64.0,0.0,515.1725511550903
0.000154,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001058,1426,1426,0.0,0.0,0.0,0.0,0.0,161.0,63.0,0.0,-256.51744413375854
3.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,172.0,63.0,0.0,259.2157950401306
6e-05,141,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000113,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00018,1514,1514,0.0,0.0,0.0,0.0,0.0,155.0,61.0,0.0,-261.7945668697357
6.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,168.0,64.0,0.0,-257.6113259792328
9.3e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4e-05,92,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000481,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,63.0,0.0,513.6998589038849
0.000555,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001854,1313,1313,0.0,0.0,0.0,0.0,0.0,170.0,63.0,0.0,-254.4561190605164
0.000297,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,164.0,62.0,0.0,257.99134612083435
0.000117,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000219,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,62.0,0.0,0.2067699432373047
5.6e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000766,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7e-05,1155,1155,0.0,0.0,0.0,0.0,0.0,159.0,63.0,0.0,0.7076549530029297
6e-05,983,983,0.0,0.0,0.0,0.0,0.0,157.0,63.0,0.0,-1.5160210132598877
0.0018595,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,64.0,0.0,-258.49727487564087
2.1e-05,106,106,38.0,0.0,0.0,0.0,1.0,148.0,0.0,0.1865389347076416,0.0
2.6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000121,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,79,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000571,1514,1514,0.0,0.0,0.0,0.0,0.0,158.0,63.0,0.0,-264.9863719940185
6.7e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,63.0,0.0,1.2745230197906494
0.000105,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7e-05,285,285,0.0,0.0,0.0,0.0,0.0,160.0,62.0,0.0,524.0950839519501
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,148.0,64.5,0.0,0.0
7.6e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,64.0,0.0,-523.6330239772797
0.000441,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000345,1514,1514,0.0,0.0,0.0,0.0,0.0,161.0,62.0,0.0,521.8879668712616
5.2e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,158.0,64.0,0.0,-258.6447219848633
0.00012,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,158.0,62.0,0.0,255.64760994911197
0.000138,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00012,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2e-05,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000391,1514,1514,0.0,0.0,0.0,0.0,0.0,169.0,64.0,0.0,-254.13418889045715
0.000103,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,169.0,62.0,0.0,0.0466029644012451
0.0018595,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000847,60,60,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0
3.2e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,174.0,62.0,0.0,-266.4749779701233
6.2e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,63.0,0.0,266.3244569301605
0.001724,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000447,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.6e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000111,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000384,1405,1405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,63.0,0.0,254.317764043808
0.00011,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,63.0,0.0,-519.9983379840851
0.00047,329,329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001192,1474,1474,0.0,0.0,0.0,0.0,0.0,165.0,64.0,0.0,524.8439450263977
0.000134,1514,1514,0.0,0.0,0.0,0.0,0.0,171.0,64.0,0.0,-524.8508701324463
0.000716,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,63.0,0.0,1.862521171569824
0.000407,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1285,1285,0.0,0.0,0.0,0.0,0.0,169.0,63.0,0.0,521.6201560497284
0.000813,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001197,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001645,97,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,160.0,62.0,0.0,0.4746558666229248
8.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,163.0,62.0,0.0,-524.5163080692291
4e-05,1475,1475,0.0,0.0,0.0,0.0,0.0,166.0,63.0,0.0,1.7600700855255127
0.0018595,1085,1085,0.0,0.0,0.0,0.0,0.0,163.0,63.0,0.0,0.3474109172821045
6e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000912,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6e-05,73,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,157.0,61.0,0.0,265.89156103134155
0.00017,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2e-05,79,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000184,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000153,582,582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000614,1514,1514,0.0,0.0,0.0,0.0,0.0,163.0,63.0,0.0,255.50135803222656
5.7e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000122,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000879,1514,1514,0.0,0.0,0.0,0.0,0.0,168.0,64.0,0.0,-521.2784240245819
7.9e-05,191,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,169.0,62.0,0.0,-3.010828018188477
0.000791,80,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4e-05,92,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,64.0,0.0,526.9464800357819
0.000104,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.6e-05,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000281,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,62.0,0.0,-523.984808921814
2.7e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,163.0,63.0,0.0,0.1967749595642089
2.2e-05,67,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001096,147,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8e-05,1296,1296,0.0,0.0,0.0,0.0,0.0,164.0,64.0,0.0,-3.137870073318481
0.0018595,1278,1278,0.0,0.0,0.0,0.0,0.0,168.0,64.0,0.0,524.2489840984344
6.1e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000576,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000135,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000171,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9e-05,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000292,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,148.0,64.5,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00026,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,63.0,0.0,-515.3329679965973
0.00013,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,170.0,62.0,0.0,512.3432948589325
0.000105,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.7e-05,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000118,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,83,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
